subject,rank,observed_frequency,fitted_frequency,model,fit_input
parserf,172.0,673.0,936.1631663201102,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,173.0,673.0,934.5807541475315,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,174.0,673.0,933.0067879040106,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,175.0,673.0,931.4411919318445,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,176.0,673.0,929.8838915229968,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,177.0,673.0,928.3348129037885,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,178.0,673.0,926.7938832198906,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,179.0,673.0,925.2610305216091,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,180.0,673.0,923.7361837494592,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,181.0,673.0,922.2192727200189,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,182.0,673.0,920.7102281120565,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,183.0,673.0,919.2089814529284,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,184.0,673.0,917.7154651052348,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,185.0,673.0,916.2296122537351,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,186.0,673.0,914.7513568925114,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,187.0,673.0,913.2806338123764,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,188.0,673.0,911.8173785885216,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,189.0,673.0,910.3615275683975,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,190.0,673.0,908.9130178598236,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,191.0,673.0,907.471787319321,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,192.0,673.0,906.0377745406636,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,193.0,673.0,904.6109188436425,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,194.0,673.0,903.1911602630405,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,195.0,673.0,901.7784395378092,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,196.0,673.0,900.3726981004472,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,197.0,673.0,898.9738780665737,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,198.0,673.0,897.5819222246923,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,199.0,673.0,896.1967740261431,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,200.0,673.0,894.8183775752377,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,201.0,673.0,893.4466776195724,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,202.0,673.0,892.0816195405176,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,203.0,673.0,890.7231493438794,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,204.0,673.0,889.371213650727,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,205.0,673.0,888.0257596883862,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,206.0,673.0,886.6867352815939,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,207.0,673.0,885.3540888438087,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,208.0,673.0,884.0277693686767,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,209.0,673.0,882.7077264216485,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,210.0,673.0,881.3939101317433,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,211.0,673.0,880.0862711834573,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,212.0,673.0,878.7847608088158,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,213.0,673.0,877.4893307795624,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,214.0,673.0,876.1999333994838,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,215.0,673.0,874.9165214968699,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,216.0,673.0,873.6390484171021,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,217.0,673.0,872.3674680153707,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,218.0,673.0,871.1017346495165,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,219.0,673.0,869.8418031729965,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,220.0,673.0,868.5876289279684,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,221.0,673.0,867.3391677384927,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,222.0,673.0,866.0963759038523,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,223.0,673.0,864.8592101919817,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,224.0,673.0,863.6276278330109,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,225.0,673.0,862.4015865129146,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,226.0,673.0,861.1810443672696,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,227.0,673.0,859.9659599751166,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,228.0,673.0,858.7562923529232,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,229.0,673.0,857.5520009486479,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,230.0,673.0,856.3530456359033,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,231.0,673.0,855.159386708213,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,232.0,673.0,853.9709848733667,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,233.0,673.0,852.7878012478645,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,234.0,673.0,851.6097973514545,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,235.0,673.0,850.4369351017579,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,236.0,673.0,849.2691768089833,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,237.0,673.0,848.1064851707246,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,238.0,673.0,846.948823266845,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,239.0,673.0,845.796154554442,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,240.0,673.0,844.6484428628942,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,241.0,673.0,843.5056523889871,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,242.0,673.0,842.367747692117,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,243.0,673.0,841.2346936895715,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,244.0,673.0,840.1064556518836,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,245.0,673.0,838.9829991982621,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,246.0,673.0,837.8642902920915,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,247.0,673.0,836.750295236504,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,248.0,673.0,835.6409806700212,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,249.0,673.0,834.5363135622638,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,250.0,673.0,833.4362612097276,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,251.0,673.0,832.3407912316266,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,252.0,673.0,831.2498715657995,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,253.0,673.0,830.1634704646807,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,254.0,673.0,829.081556491332,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,255.0,673.0,828.0040985155365,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,256.0,673.0,826.9310657099528,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,257.0,673.0,825.8624275463263,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,258.0,673.0,824.7981537917607,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,259.0,673.0,823.7382145050439,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,260.0,673.0,822.6825800330321,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,261.0,673.0,821.6312210070861,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,262.0,673.0,820.5841083395637,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,263.0,673.0,819.541213220363,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,264.0,673.0,818.5025071135198,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
