subject,rank,observed_frequency,fitted_frequency,model,fit_input
libxml2,218.0,673.0,919.8835655600562,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,219.0,673.0,918.9194389214323,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,220.0,673.0,917.9593356580705,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,221.0,673.0,917.0032264855456,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,222.0,673.0,916.0510824229591,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,223.0,673.0,915.102874788861,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,224.0,673.0,914.158575197241,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,225.0,673.0,913.2181555535842,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,226.0,673.0,912.2815880509921,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,227.0,673.0,911.3488451663669,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,228.0,673.0,910.4198996566568,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,229.0,673.0,909.4947245551642,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,230.0,673.0,908.5732931679122,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,231.0,673.0,907.6555790700697,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,232.0,673.0,906.7415561024352,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,233.0,673.0,905.8311983679749,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,234.0,673.0,904.9244802284189,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,235.0,673.0,904.0213763009092,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,236.0,673.0,903.1218614547021,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,237.0,673.0,902.2259108079223,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,238.0,673.0,901.3334997243699,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,239.0,673.0,900.444603810375,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,240.0,673.0,899.5591989117037,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,241.0,673.0,898.6772611105124,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,242.0,673.0,897.7987667223481,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,243.0,673.0,896.9236922931977,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,244.0,673.0,896.0520145965817,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,245.0,673.0,895.1837106306916,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,246.0,673.0,894.3187576155755,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,247.0,673.0,893.4571329903624,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,248.0,673.0,892.5988144105318,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,249.0,673.0,891.7437797452247,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,250.0,673.0,890.8920070745953,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,251.0,673.0,890.0434746872021,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,252.0,673.0,889.1981610774411,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,253.0,673.0,888.3560449430149,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,254.0,673.0,887.5171051824418,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,255.0,673.0,886.6813208926015,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,256.0,673.0,885.8486713663186,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,257.0,673.0,885.019136089981,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,258.0,673.0,884.1926947411949,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,259.0,673.0,883.3693271864736,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,260.0,673.0,882.5490134789617,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
