subject,rank,observed_frequency,fitted_frequency,model,fit_input
parsere,189.0,673.0,888.4824359920112,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,190.0,673.0,887.0888395360406,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,191.0,673.0,885.7022149280242,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,192.0,673.0,884.3225035103624,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,193.0,673.0,882.9496473176687,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,194.0,673.0,881.5835890662722,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,195.0,673.0,880.2242721439148,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,196.0,673.0,878.8716405996371,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,197.0,673.0,877.5256391338513,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,198.0,673.0,876.1862130885964,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,199.0,673.0,874.8533084379692,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,200.0,673.0,873.5268717787325,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,201.0,673.0,872.2068503210902,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,202.0,673.0,870.8931918796329,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,203.0,673.0,869.5858448644432,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,204.0,673.0,868.2847582723628,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,205.0,673.0,866.9898816784153,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,206.0,673.0,865.7011652273823,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,207.0,673.0,864.4185596255285,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,208.0,673.0,863.1420161324749,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,209.0,673.0,861.8714865532138,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,210.0,673.0,860.6069232302661,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,211.0,673.0,859.3482790359755,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,212.0,673.0,858.0955073649362,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,213.0,673.0,856.8485621265562,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,214.0,673.0,855.6073977377462,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,215.0,673.0,854.3719691157369,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,216.0,673.0,853.1422316710209,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,217.0,673.0,851.9181413004148,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,218.0,673.0,850.6996543802414,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,219.0,673.0,849.4867277596279,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,220.0,673.0,848.2793187539191,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,221.0,673.0,847.0773851382023,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,222.0,673.0,845.8808851409417,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,223.0,673.0,844.6897774377211,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,224.0,673.0,843.5040211450909,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,225.0,673.0,842.3235758145197,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,226.0,673.0,841.1484014264464,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,227.0,673.0,839.9784583844321,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,228.0,673.0,838.8137075094086,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,229.0,673.0,837.6541100340228,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,230.0,673.0,836.4996275970751,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,231.0,673.0,835.3502222380487,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,232.0,673.0,834.2058563917294,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,233.0,673.0,833.0664928829129,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,234.0,673.0,831.9320949211999,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,235.0,673.0,830.8026260958748,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,236.0,673.0,829.6780503708677,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,237.0,673.0,828.5583320797991,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,238.0,673.0,827.4434359211034,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,239.0,673.0,826.3333269532313,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,240.0,673.0,825.2279705899297,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,241.0,673.0,824.1273325955964,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,242.0,673.0,823.0313790807096,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,243.0,673.0,821.9400764973299,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,244.0,673.0,820.8533916346729,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,245.0,673.0,819.7712916147543,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,246.0,673.0,818.6937438881001,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,247.0,673.0,817.6207162295271,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,248.0,673.0,816.552176733989,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,249.0,673.0,815.488093812486,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,250.0,673.0,814.4284361880408,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,251.0,673.0,813.3731728917347,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,252.0,673.0,812.3222732588065,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,253.0,673.0,811.2757069248113,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,254.0,673.0,810.2334438218388,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,255.0,673.0,809.1954541747897,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,256.0,673.0,808.1617084977089,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,257.0,673.0,807.1321775901747,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,258.0,673.0,806.1068325337441,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,259.0,673.0,805.0856446884503,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,260.0,673.0,804.0685856893558,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,261.0,673.0,803.0556274431543,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,262.0,673.0,802.0467421248278,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,263.0,673.0,801.0419021743501,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,264.0,673.0,800.0410802934424,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,265.0,673.0,799.044249442377,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
